
C:\DSIDATA\011-001-00031-201904101311-OEL-104-A-D.txt
Versiyon................  
Limnigraf Tipi..........  Optik Kodlu
Bölge...................  11
Havza...................  1
Istasyon................  31
12.04.2019  17:30     1.27
12.04.2019  18:00     1.27
12.04.2019  18:30     1.27
12.04.2019  19:00     1.27
12.04.2019  19:30     1.27
12.04.2019  20:00     1.27
12.04.2019  20:30     1.27
12.04.2019  21:00     1.27
12.04.2019  21:30     1.28
12.04.2019  22:00     1.28
12.04.2019  22:30     1.28
12.04.2019  23:00     1.28
12.04.2019  23:30     1.28
12.04.2019  00:00     1.28
         
Max 12.04.2019 00:31  1.29
Min 12.04.2019 21:21  1.27
         
13.04.2019  00:30     1.28
13.04.2019  01:00     1.28
13.04.2019  01:30     1.28
13.04.2019  02:00     1.28
13.04.2019  02:30     1.28
13.04.2019  03:00     1.27
13.04.2019  03:30     1.27
13.04.2019  04:00     1.27
13.04.2019  04:30     1.27
13.04.2019  05:00     1.27
13.04.2019  05:30     1.27
13.04.2019  06:00     1.27
13.04.2019  06:30     1.27
13.04.2019  07:00     1.27
13.04.2019  07:30     1.27
13.04.2019  08:00     1.27
13.04.2019  08:30     1.27
13.04.2019  09:00     1.28
13.04.2019  09:30     1.28
13.04.2019  10:00     1.28
13.04.2019  10:30     1.28
13.04.2019  11:00     1.28
13.04.2019  11:30     1.28
13.04.2019  12:00     1.28
13.04.2019  12:30     1.28
13.04.2019  13:00     1.28
13.04.2019  13:30     1.29
13.04.2019  14:00     1.29
13.04.2019  14:30     1.29
13.04.2019  15:00     1.30
13.04.2019  15:30     1.30
13.04.2019  16:00     1.30
13.04.2019  16:30     1.30
13.04.2019  17:00     1.29
13.04.2019  17:30     1.29
13.04.2019  18:00     1.29
13.04.2019  18:30     1.29
13.04.2019  19:00     1.29
13.04.2019  19:30     1.28
13.04.2019  20:00     1.28
13.04.2019  20:30     1.28
13.04.2019  21:00     1.28
13.04.2019  21:30     1.28
13.04.2019  22:00     1.28
13.04.2019  22:30     1.28
13.04.2019  23:00     1.29
13.04.2019  23:30     1.29
13.04.2019  00:00     1.29
         
Max 13.04.2019 17:03  1.30
Min 13.04.2019 09:09  1.27
         
14.04.2019  00:30     1.29
14.04.2019  01:00     1.28
14.04.2019  01:30     1.28
14.04.2019  02:00     1.28
14.04.2019  02:30     1.29
14.04.2019  03:00     1.29
14.04.2019  03:30     1.31
14.04.2019  04:00     1.31
14.04.2019  04:30     1.31
14.04.2019  05:00     1.31
14.04.2019  05:30     1.31
14.04.2019  06:00     1.30
14.04.2019  06:30     1.30
14.04.2019  07:00     1.30
14.04.2019  07:30     1.30
14.04.2019  08:00     1.30
14.04.2019  08:30     1.30
14.04.2019  09:00     1.30
14.04.2019  09:30     1.30
14.04.2019  10:00     1.30
14.04.2019  10:30     1.30
14.04.2019  11:00     1.29
14.04.2019  11:30     1.30
14.04.2019  12:00     1.29
14.04.2019  12:30     1.29
14.04.2019  13:00     1.29
14.04.2019  13:30     1.29
14.04.2019  14:00     1.30
14.04.2019  14:30     1.30
14.04.2019  15:00     1.30
14.04.2019  15:30     1.31
14.04.2019  16:00     1.31
14.04.2019  16:30     1.31
14.04.2019  17:00     1.31
14.04.2019  17:30     1.31
14.04.2019  18:00     1.31
14.04.2019  18:30     1.30
14.04.2019  19:00     1.30
14.04.2019  19:30     1.30
14.04.2019  20:00     1.30
14.04.2019  20:30     1.30
14.04.2019  21:00     1.30
14.04.2019  21:30     1.30
14.04.2019  22:00     1.30
14.04.2019  22:30     1.30
14.04.2019  23:00     1.30
14.04.2019  23:30     1.30
14.04.2019  00:00     1.30
         
Max 14.04.2019 04:21  1.32
Min 14.04.2019 02:20  1.28
         
15.04.2019  00:30     1.29
15.04.2019  01:00     1.29
15.04.2019  01:30     1.29
15.04.2019  02:00     1.29
15.04.2019  02:30     1.29
15.04.2019  03:00     1.29
15.04.2019  03:30     1.29
15.04.2019  04:00     1.29
15.04.2019  04:30     1.29
15.04.2019  05:00     1.29
15.04.2019  05:30     1.29
15.04.2019  06:00     1.29
15.04.2019  06:30     1.29
15.04.2019  07:00     1.29
15.04.2019  07:30     1.29
15.04.2019  08:00     1.29
15.04.2019  08:30     1.29
15.04.2019  09:00     1.29
15.04.2019  09:30     1.29
15.04.2019  10:00     1.29
15.04.2019  10:30     1.29
15.04.2019  11:00     1.29
15.04.2019  11:30     1.29
15.04.2019  12:00     1.29
15.04.2019  12:30     1.29
15.04.2019  13:00     1.29
15.04.2019  13:30     1.29
15.04.2019  14:00     1.29
15.04.2019  14:30     1.29
15.04.2019  15:00     1.29
15.04.2019  15:30     1.29
15.04.2019  16:00     1.29
15.04.2019  16:30     1.28
15.04.2019  17:00     1.29
15.04.2019  17:30     1.29
15.04.2019  18:00     1.28
15.04.2019  18:30     1.28
15.04.2019  19:00     1.28
15.04.2019  19:30     1.28
15.04.2019  20:00     1.28
15.04.2019  20:30     1.28
15.04.2019  21:00     1.28
15.04.2019  21:30     1.28
15.04.2019  22:00     1.28
15.04.2019  22:30     1.28
15.04.2019  23:00     1.28
15.04.2019  23:30     1.28
15.04.2019  00:00     1.28
         
Max 15.04.2019 02:05  1.30
Min 15.04.2019 23:58  1.28
         
16.04.2019  00:30     1.28
16.04.2019  01:00     1.28
16.04.2019  01:30     1.28
16.04.2019  02:00     1.28
16.04.2019  02:30     1.28
16.04.2019  03:00     1.28
16.04.2019  03:30     1.28
16.04.2019  04:00     1.28
16.04.2019  04:30     1.28
16.04.2019  05:00     1.28
16.04.2019  05:30     1.28
16.04.2019  06:00     1.28
16.04.2019  06:30     1.28
16.04.2019  07:00     1.28
16.04.2019  07:30     1.28
16.04.2019  08:00     1.28
16.04.2019  08:30     1.28
16.04.2019  09:00     1.28
16.04.2019  09:30     1.28
16.04.2019  10:00     1.28
16.04.2019  10:30     1.28
16.04.2019  11:00     1.28
16.04.2019  11:30     1.28
16.04.2019  12:00     1.28
16.04.2019  12:30     1.28
16.04.2019  13:00     1.28
16.04.2019  13:30     1.28
16.04.2019  14:00     1.28
16.04.2019  14:30     1.28
16.04.2019  15:00     1.28
16.04.2019  15:30     1.28
16.04.2019  16:00     1.28
16.04.2019  16:30     1.28
16.04.2019  17:00     1.28
16.04.2019  17:30     1.28
16.04.2019  18:00     1.28
16.04.2019  18:30     1.28
16.04.2019  19:00     1.28
16.04.2019  19:30     1.28
16.04.2019  20:00     1.28
16.04.2019  20:30     1.28
16.04.2019  21:00     1.28
16.04.2019  21:30     1.28
16.04.2019  22:00     1.28
16.04.2019  22:30     1.28
16.04.2019  23:00     1.28
16.04.2019  23:30     1.28
16.04.2019  00:00     1.28
         
Max 16.04.2019 23:59  1.28
Min 16.04.2019 23:59  1.28
         
17.04.2019  00:30     1.28
17.04.2019  01:00     1.28
17.04.2019  01:30     1.28
17.04.2019  02:00     1.28
17.04.2019  02:30     1.28
17.04.2019  03:00     1.28
17.04.2019  03:30     1.28
17.04.2019  04:00     1.28
17.04.2019  04:30     1.28
17.04.2019  05:00     1.28
17.04.2019  05:30     1.28
17.04.2019  06:00     1.28
17.04.2019  06:30     1.28
17.04.2019  07:00     1.28
17.04.2019  07:30     1.28
17.04.2019  08:00     1.28
17.04.2019  08:30     1.28
17.04.2019  09:00     1.28
17.04.2019  09:30     1.28
17.04.2019  10:00     1.28
17.04.2019  10:30     1.28
17.04.2019  11:00     1.28
17.04.2019  11:30     1.28
17.04.2019  12:00     1.28
17.04.2019  12:30     1.28
17.04.2019  13:00     1.28
17.04.2019  13:30     1.28
17.04.2019  14:00     1.28
17.04.2019  14:30     1.28
17.04.2019  15:00     1.28
17.04.2019  15:30     1.28
17.04.2019  16:00     1.28
17.04.2019  16:30     1.28
17.04.2019  17:00     1.28
17.04.2019  17:30     1.28
17.04.2019  18:00     1.28
17.04.2019  18:30     1.28
17.04.2019  19:00     1.28
17.04.2019  19:30     1.28
17.04.2019  20:00     1.29
17.04.2019  20:30     1.29
17.04.2019  21:00     1.29
17.04.2019  21:30     1.29
17.04.2019  22:00     1.29
17.04.2019  22:30     1.29
17.04.2019  23:00     1.29
17.04.2019  23:30     1.29
17.04.2019  00:00     1.28
         
Max 17.04.2019 23:59  1.29
Min 17.04.2019 00:24  1.27
         
18.04.2019  00:30     1.28
18.04.2019  01:00     1.28
18.04.2019  01:30     1.28
18.04.2019  02:00     1.28
18.04.2019  02:30     1.28
18.04.2019  03:00     1.28
18.04.2019  03:30     1.28
18.04.2019  04:00     1.28
18.04.2019  04:30     1.28
18.04.2019  05:00     1.28
18.04.2019  05:30     1.28
18.04.2019  06:00     1.28
18.04.2019  06:30     1.28
18.04.2019  07:00     1.28
18.04.2019  07:30     1.28
18.04.2019  08:00     1.28
18.04.2019  08:30     1.28
18.04.2019  09:00     1.28
18.04.2019  09:30     1.28
18.04.2019  10:00     1.28
18.04.2019  10:30     1.28
18.04.2019  11:00     1.28
18.04.2019  11:30     1.28
18.04.2019  12:00     1.28
18.04.2019  12:30     1.28
18.04.2019  13:00     1.28
18.04.2019  13:30     1.28
18.04.2019  14:00     1.28
18.04.2019  14:30     1.28
18.04.2019  15:00     1.28
18.04.2019  15:30     1.28
18.04.2019  16:00     1.28
18.04.2019  16:30     1.28
18.04.2019  17:00     1.28
18.04.2019  17:30     1.28
18.04.2019  18:00     1.28
18.04.2019  18:30     1.28
18.04.2019  19:00     1.28
18.04.2019  19:30     1.28
18.04.2019  20:00     1.28
18.04.2019  20:30     1.28
18.04.2019  21:00     1.28
18.04.2019  21:30     1.28
18.04.2019  22:00     1.28
18.04.2019  22:30     1.28
18.04.2019  23:00     1.28
18.04.2019  23:30     1.28
18.04.2019  00:00     1.28
         
Max 18.04.2019 00:30  1.29
Min 18.04.2019 20:22  1.27
         
19.04.2019  00:30     1.28
19.04.2019  01:00     1.28
19.04.2019  01:30     1.28
19.04.2019  02:00     1.28
19.04.2019  02:30     1.28
19.04.2019  03:00     1.28
19.04.2019  03:30     1.28
19.04.2019  04:00     1.28
19.04.2019  04:30     1.28
19.04.2019  05:00     1.28
19.04.2019  05:30     1.28
19.04.2019  06:00     1.28
19.04.2019  06:30     1.28
19.04.2019  07:00     1.28
19.04.2019  07:30     1.28
19.04.2019  08:00     1.28
19.04.2019  08:30     1.28
19.04.2019  09:00     1.28
19.04.2019  09:30     1.28
19.04.2019  10:00     1.28
19.04.2019  10:30     1.28
19.04.2019  11:00     1.28
19.04.2019  11:30     1.28
19.04.2019  12:00     1.28
19.04.2019  12:30     1.28
19.04.2019  13:00     1.28
19.04.2019  13:30     1.28
19.04.2019  14:00     1.28
19.04.2019  14:30     1.28
19.04.2019  15:00     1.28
19.04.2019  15:30     1.28
19.04.2019  16:00     1.28
19.04.2019  16:30     1.28
19.04.2019  17:00     1.28
19.04.2019  17:30     1.28
19.04.2019  18:00     1.27
19.04.2019  18:30     1.27
19.04.2019  19:00     1.28
19.04.2019  19:30     1.28
19.04.2019  20:00     1.28
19.04.2019  20:30     1.28
19.04.2019  21:00     1.28
19.04.2019  21:30     1.28
19.04.2019  22:00     1.28
19.04.2019  22:30     1.28
19.04.2019  23:00     1.28
19.04.2019  23:30     1.28
19.04.2019  00:00     1.28
         
Max 19.04.2019 23:57  1.28
Min 19.04.2019 23:19  1.27
         
20.04.2019  00:30     1.28
20.04.2019  01:00     1.28
20.04.2019  01:30     1.28
20.04.2019  02:00     1.28
20.04.2019  02:30     1.28
20.04.2019  03:00     1.28
20.04.2019  03:30     1.28
20.04.2019  04:00     1.28
20.04.2019  04:30     1.28
20.04.2019  05:00     1.28
20.04.2019  05:30     1.28
20.04.2019  06:00     1.28
20.04.2019  06:30     1.28
20.04.2019  07:00     1.28
20.04.2019  07:30     1.28
20.04.2019  08:00     1.28
20.04.2019  08:30     1.28
20.04.2019  09:00     1.28
20.04.2019  09:30     1.28
20.04.2019  10:00     1.28
20.04.2019  10:30     1.28
20.04.2019  11:00     1.28
20.04.2019  11:30     1.28
20.04.2019  12:00     1.28
20.04.2019  12:30     1.28
20.04.2019  13:00     1.28
20.04.2019  13:30     1.28
20.04.2019  14:00     1.28
20.04.2019  14:30     1.28
20.04.2019  15:00     1.28
20.04.2019  15:30     1.28
20.04.2019  16:00     1.28
20.04.2019  16:30     1.28
20.04.2019  17:00     1.28
20.04.2019  17:30     1.28
20.04.2019  18:00     1.28
20.04.2019  18:30     1.28
20.04.2019  19:00     1.28
20.04.2019  19:30     1.28
20.04.2019  20:00     1.28
20.04.2019  20:30     1.28
20.04.2019  21:00     1.28
20.04.2019  21:30     1.28
20.04.2019  22:00     1.28
20.04.2019  22:30     1.28
20.04.2019  23:00     1.27
20.04.2019  23:30     1.27
20.04.2019  00:00     1.27
         
Max 20.04.2019 23:59  1.28
Min 20.04.2019 23:59  1.27
         
21.04.2019  00:30     1.27
21.04.2019  01:00     1.27
21.04.2019  01:30     1.27
21.04.2019  02:00     1.27
21.04.2019  02:30     1.27
21.04.2019  03:00     1.27
21.04.2019  03:30     1.27
21.04.2019  04:00     1.27
21.04.2019  04:30     1.28
21.04.2019  05:00     1.27
21.04.2019  05:30     1.27
21.04.2019  06:00     1.28
21.04.2019  06:30     1.27
21.04.2019  07:00     1.27
21.04.2019  07:30     1.27
21.04.2019  08:00     1.27
21.04.2019  08:30     1.28
21.04.2019  09:00     1.27
21.04.2019  09:30     1.27
21.04.2019  10:00     1.28
21.04.2019  10:30     1.27
21.04.2019  11:00     1.27
21.04.2019  11:30     1.27
21.04.2019  12:00     1.27
21.04.2019  12:30     1.27
21.04.2019  13:00     1.27
21.04.2019  13:30     1.27
21.04.2019  14:00     1.27
21.04.2019  14:30     1.27
21.04.2019  15:00     1.27
21.04.2019  15:30     1.27
21.04.2019  16:00     1.27
21.04.2019  16:30     1.27
21.04.2019  17:00     1.27
21.04.2019  17:30     1.27
21.04.2019  18:00     1.27
21.04.2019  18:30     1.27
21.04.2019  19:00     1.27
21.04.2019  19:30     1.27
21.04.2019  20:00     1.27
21.04.2019  20:30     1.27
21.04.2019  21:00     1.27
21.04.2019  21:30     1.27
21.04.2019  22:00     1.27
21.04.2019  22:30     1.27
21.04.2019  23:00     1.27
21.04.2019  23:30     1.27
21.04.2019  00:00     1.27
         
Max 21.04.2019 15:14  1.28
Min 21.04.2019 23:57  1.27
         
22.04.2019  00:30     1.27
22.04.2019  01:00     1.27
22.04.2019  01:30     1.27
22.04.2019  02:00     1.27
22.04.2019  02:30     1.27
22.04.2019  03:00     1.27
22.04.2019  03:30     1.27
22.04.2019  04:00     1.27
22.04.2019  04:30     1.27
22.04.2019  05:00     1.27
22.04.2019  05:30     1.27
22.04.2019  06:00     1.27
22.04.2019  06:30     1.27
22.04.2019  07:00     1.27
22.04.2019  07:30     1.27
22.04.2019  08:00     1.27
22.04.2019  08:30     1.27
22.04.2019  09:00     1.27
22.04.2019  09:30     1.27
22.04.2019  10:00     1.27
22.04.2019  10:30     1.27
22.04.2019  11:00     1.27
22.04.2019  11:30     1.27
22.04.2019  12:00     1.27
22.04.2019  12:30     1.27
22.04.2019  13:00     1.27
22.04.2019  13:30     1.27
22.04.2019  14:00     1.27
22.04.2019  14:30     1.27
22.04.2019  15:00     1.27
22.04.2019  15:30     1.27
22.04.2019  16:00     1.27
22.04.2019  16:30     1.27
22.04.2019  17:00     1.27
22.04.2019  17:30     1.27
22.04.2019  18:00     1.27
22.04.2019  18:30     1.27
22.04.2019  19:00     1.27
22.04.2019  19:30     1.27
22.04.2019  20:00     1.27
22.04.2019  20:30     1.27
22.04.2019  21:00     1.27
22.04.2019  21:30     1.27
22.04.2019  22:00     1.27
22.04.2019  22:30     1.27
22.04.2019  23:00     1.27
22.04.2019  23:30     1.27
22.04.2019  00:00     1.27
         
Max 22.04.2019 10:29  1.28
Min 22.04.2019 23:58  1.27
         
23.04.2019  00:30     1.27
23.04.2019  01:00     1.27
23.04.2019  01:30     1.27
23.04.2019  02:00     1.27
23.04.2019  02:30     1.27
23.04.2019  03:00     1.27
23.04.2019  03:30     1.27
23.04.2019  04:00     1.27
23.04.2019  04:30     1.27
23.04.2019  05:00     1.27
23.04.2019  05:30     1.27
23.04.2019  06:00     1.27
23.04.2019  06:30     1.27
23.04.2019  07:00     1.27
23.04.2019  07:30     1.27
23.04.2019  08:00     1.27
23.04.2019  08:30     1.27
23.04.2019  09:00     1.27
23.04.2019  09:30     1.27
23.04.2019  10:00     1.27
23.04.2019  10:30     1.27
23.04.2019  11:00     1.27
23.04.2019  11:30     1.27
23.04.2019  12:00     1.27
23.04.2019  12:30     1.27
23.04.2019  13:00     1.27
23.04.2019  13:30     1.27
23.04.2019  14:00     1.27
23.04.2019  14:30     1.27
23.04.2019  15:00     1.27
23.04.2019  15:30     1.27
23.04.2019  16:00     1.27
23.04.2019  16:30     1.27
23.04.2019  17:00     1.27
23.04.2019  17:30     1.27
23.04.2019  18:00     1.27
23.04.2019  18:30     1.27
23.04.2019  19:00     1.27
23.04.2019  19:30     1.27
23.04.2019  20:00     1.27
23.04.2019  20:30     1.27
23.04.2019  21:00     1.27
23.04.2019  21:30     1.27
23.04.2019  22:00     1.27
23.04.2019  22:30     1.27
23.04.2019  23:00     1.27
23.04.2019  23:30     1.27
23.04.2019  00:00     1.27
         
Max 23.04.2019 23:59  1.27
Min 23.04.2019 23:59  1.27
         
24.04.2019  00:30     1.27
24.04.2019  01:00     1.27
24.04.2019  01:30     1.27
24.04.2019  02:00     1.27
24.04.2019  02:30     1.27
24.04.2019  03:00     1.27
24.04.2019  03:30     1.27
24.04.2019  04:00     1.27
24.04.2019  04:30     1.27
24.04.2019  05:00     1.27
24.04.2019  05:30     1.27
24.04.2019  06:00     1.27
24.04.2019  06:30     1.27
24.04.2019  07:00     1.27
24.04.2019  07:30     1.27
24.04.2019  08:00     1.27
24.04.2019  08:30     1.27
24.04.2019  09:00     1.27
24.04.2019  09:30     1.27
24.04.2019  10:00     1.27
24.04.2019  10:30     1.27
24.04.2019  11:00     1.27
24.04.2019  11:30     1.27
24.04.2019  12:00     1.27
24.04.2019  12:30     1.27
24.04.2019  13:00     1.27
24.04.2019  13:30     1.27
24.04.2019  14:00     1.27
24.04.2019  14:30     1.27
24.04.2019  15:00     1.27
24.04.2019  15:30     1.27
24.04.2019  16:00     1.27
24.04.2019  16:30     1.27
24.04.2019  17:00     1.27
24.04.2019  17:30     1.27
24.04.2019  18:00     1.27
24.04.2019  18:30     1.27
24.04.2019  19:00     1.27
24.04.2019  19:30     1.27
24.04.2019  20:00     1.27
24.04.2019  20:30     1.27
24.04.2019  21:00     1.27
24.04.2019  21:30     1.27
24.04.2019  22:00     1.27
24.04.2019  22:30     1.27
24.04.2019  23:00     1.27
24.04.2019  23:30     1.27
24.04.2019  00:00     1.27
         
Max 24.04.2019 23:58  1.27
Min 24.04.2019 22:11  1.26
         
25.04.2019  00:30     1.27
25.04.2019  01:00     1.27
25.04.2019  01:30     1.27
25.04.2019  02:00     1.27
25.04.2019  02:30     1.27
25.04.2019  03:00     1.27
25.04.2019  03:30     1.27
25.04.2019  04:00     1.27
25.04.2019  04:30     1.27
25.04.2019  05:00     1.27
25.04.2019  05:30     1.27
25.04.2019  06:00     1.27
25.04.2019  06:30     1.27
25.04.2019  07:00     1.27
25.04.2019  07:30     1.27
25.04.2019  08:00     1.27
25.04.2019  08:30     1.27
25.04.2019  09:00     1.27
25.04.2019  09:30     1.27
25.04.2019  10:00     1.27
25.04.2019  10:30     1.27
25.04.2019  11:00     1.27
25.04.2019  11:30     1.27
25.04.2019  12:00     1.27
25.04.2019  12:30     1.27
25.04.2019  13:00     1.27
25.04.2019  13:30     1.27
25.04.2019  14:00     1.27
25.04.2019  14:30     1.27
25.04.2019  15:00     1.27
25.04.2019  15:30     1.27
25.04.2019  16:00     1.27
25.04.2019  16:30     1.27
25.04.2019  17:00     1.27
25.04.2019  17:30     1.27
25.04.2019  18:00     1.27
25.04.2019  18:30     1.27
25.04.2019  19:00     1.27
25.04.2019  19:30     1.27
25.04.2019  20:00     1.27
25.04.2019  20:30     1.27
25.04.2019  21:00     1.27
25.04.2019  21:30     1.27
25.04.2019  22:00     1.27
25.04.2019  22:30     1.27
25.04.2019  23:00     1.27
25.04.2019  23:30     1.27
25.04.2019  00:00     1.27
         
Max 25.04.2019 23:25  1.27
Min 25.04.2019 23:25  1.26
         
26.04.2019  00:30     1.27
26.04.2019  01:00     1.27
26.04.2019  01:30     1.27
26.04.2019  02:00     1.27
26.04.2019  02:30     1.27
26.04.2019  03:00     1.27
26.04.2019  03:30     1.27
26.04.2019  04:00     1.27
26.04.2019  04:30     1.27
26.04.2019  05:00     1.27
26.04.2019  05:30     1.27
26.04.2019  06:00     1.27
26.04.2019  06:30     1.27
26.04.2019  07:00     1.27
26.04.2019  07:30     1.27
26.04.2019  08:00     1.27
26.04.2019  08:30     1.27
26.04.2019  09:00     1.27
26.04.2019  09:30     1.27
26.04.2019  10:00     1.27
26.04.2019  10:30     1.27
26.04.2019  11:00     1.27
26.04.2019  11:30     1.27
26.04.2019  12:00     1.27
26.04.2019  12:30     1.27
26.04.2019  13:00     1.27
26.04.2019  13:30     1.27
26.04.2019  14:00     1.27
26.04.2019  14:30     1.27
26.04.2019  15:00     1.27
26.04.2019  15:30     1.27
26.04.2019  16:00     1.27
26.04.2019  16:30     1.27
26.04.2019  17:00     1.27
26.04.2019  17:30     1.27
26.04.2019  18:00     1.27
26.04.2019  18:30     1.26
26.04.2019  19:00     1.26
26.04.2019  19:30     1.26
26.04.2019  20:00     1.26
26.04.2019  20:30     1.26
26.04.2019  21:00     1.26
26.04.2019  21:30     1.26
26.04.2019  22:00     1.26
26.04.2019  22:30     1.26
26.04.2019  23:00     1.26
26.04.2019  23:30     1.26
26.04.2019  00:00     1.26
         
Max 26.04.2019 23:07  1.27
Min 26.04.2019 23:07  1.26
         
27.04.2019  00:30     1.26
27.04.2019  01:00     1.26
27.04.2019  01:30     1.26
27.04.2019  02:00     1.26
27.04.2019  02:30     1.27
27.04.2019  03:00     1.27
27.04.2019  03:30     1.27
27.04.2019  04:00     1.27
27.04.2019  04:30     1.27
27.04.2019  05:00     1.27
27.04.2019  05:30     1.27
27.04.2019  06:00     1.27
27.04.2019  06:30     1.27
27.04.2019  07:00     1.27
27.04.2019  07:30     1.27
27.04.2019  08:00     1.27
27.04.2019  08:30     1.27
27.04.2019  09:00     1.27
27.04.2019  09:30     1.27
27.04.2019  10:00     1.27
27.04.2019  10:30     1.27
27.04.2019  11:00     1.27
27.04.2019  11:30     1.27
27.04.2019  12:00     1.27
27.04.2019  12:30     1.27
27.04.2019  13:00     1.27
27.04.2019  13:30     1.27
27.04.2019  14:00     1.27
27.04.2019  14:30     1.27
27.04.2019  15:00     1.27
27.04.2019  15:30     1.27
27.04.2019  16:00     1.27
27.04.2019  16:30     1.27
27.04.2019  17:00     1.27
27.04.2019  17:30     1.27
27.04.2019  18:00     1.27
27.04.2019  18:30     1.26
27.04.2019  19:00     1.26
27.04.2019  19:30     1.26
27.04.2019  20:00     1.26
27.04.2019  20:30     1.26
27.04.2019  21:00     1.26
27.04.2019  21:30     1.26
27.04.2019  22:00     1.26
27.04.2019  22:30     1.26
27.04.2019  23:00     1.26
27.04.2019  23:30     1.26
27.04.2019  00:00     1.26
         
Max 27.04.2019 20:15  1.27
Min 27.04.2019 20:15  1.26
         
28.04.2019  00:30     1.26
28.04.2019  01:00     1.26
28.04.2019  01:30     1.26
28.04.2019  02:00     1.26
28.04.2019  02:30     1.26
28.04.2019  03:00     1.27
28.04.2019  03:30     1.27
28.04.2019  04:00     1.26
28.04.2019  04:30     1.27
28.04.2019  05:00     1.27
28.04.2019  05:30     1.27
28.04.2019  06:00     1.27
28.04.2019  06:30     1.27
28.04.2019  07:00     1.27
28.04.2019  07:30     1.27
28.04.2019  08:00     1.27
28.04.2019  08:30     1.27
28.04.2019  09:00     1.27
28.04.2019  09:30     1.27
28.04.2019  10:00     1.27
28.04.2019  10:30     1.27
28.04.2019  11:00     1.27
28.04.2019  11:30     1.27
28.04.2019  12:00     1.27
28.04.2019  12:30     1.27
